Global_Rank;Institution;Country;Sector;Best Country Quartile
7268;Northern Ontario School of Medicine;CAN;Universities;3
7268;Universidad Autonoma del Estado de Morelos;MEX;Universities;1
7268;Al-Rafidain University College;IRQ;Universities;1
7277;Raytheon Technologies Corporation *;MUL;Companies;2
7277;Razi Vaccine and Serum Research Institute;IRN;Health;1
7277;Universidade Estadual da Paraiba;BRA;Universities;3
7277;Collaborative Innovation Center for Advanced Ship and Deep-Sea Exploration;CHN;Government;1
7277;Yanan University;CHN;Universities;3
7277;Kursk State Medical University;RUS;Universities;1
7277;South West University Neofit Rilski;BGR;Universities;3
7284;University of Defence;CZE;Universities;2
7284;New York Botanical Garden;USA;Government;3
7284;Karunya Institute of Technology and Sciences;IND;Universities;2
7284;Shaheed Rajaie Cardiovascular, Medical and Research Center;IRN;Health;3
7288;Universidad Nacional de Misiones;ARG;Universities;3
7288;Ghana Institute of Management and Public Administration;GHA;Universities;3
7288;Afyonkarahisar Health Sciences University *;TUR;Universities;3
7288;Hunan City University;CHN;Universities;3
7288;Universidad de las Americas Puebla;MEX;Universities;2
7288;Tyumen State Medical University;RUS;Universities;2
7288;Universidad Catolica de Cordoba *;ARG;Universities;3
7288;Kharkiv National Medical University;UKR;Universities;1
7296;Silpakorn University;THA;Universities;2
7296;University of Burdwan;IND;Universities;2
7296;Pepperdine University;USA;Universities;2
7296;Institute of Metallurgy and Materials Science Polish Academy of Sciences;POL;Government;1
7296;Universidad Nacional de Rio Cuarto *;ARG;Universities;1
7296;Moscow State Institute of International Relations;RUS;Universities;1
7296;Hellenic Open University;GRC;Universities;2
7303;Universidad de La Habana;CUB;Universities;1
7303;Indian Institute of Remote Sensing;IND;Government;2
7303;Gulf University for Science and Technology;KWT;Universities;2
7306;Western New England University;USA;Universities;2
7306;Universidad Bernardo O'Higgins;CHL;Universities;2
7308;Fraunhofer Institut fur Toxikologie und Experimentelle Medizin;DEU;Government;2
7308;October University for Modern Sciences and Arts;EGY;Universities;1
7308;Milli Savunma University;TUR;Universities;2
7308;Kaplan Medical Center;ISR;Health;3
7308;Union College;USA;Universities;3
7313;Tomsk State University of Control Systems and Radioelectronics;RUS;Universities;2
7313;Kirklareli University;TUR;Universities;3
7313;Muroran Institute of Technology;JPN;Universities;2
7313;University College of Medical Sciences;IND;Universities;2
7317;Tianjin University of Finance and Economics;CHN;Universities;3
7317;Oberlin College;USA;Universities;3
7317;National Synchrotron Radiation Research Center Taiwan;TWN;Government;1
7317;Canakkale Onsekiz Mart Universitesi *;TUR;Universities;2
7317;Institute of Geology of the ASCR;CZE;Government;1
7322;City University of New York, John Jay College of Criminal Justice;USA;Universities;1
7322;Arkansas Children's Hospital ;USA;Health;3
7322;Consorci Sanitari Integral *;ESP;Health;3
7322;Taiyuan University of Science and Technology;CHN;Universities;2
7322;Huangshan University;CHN;Universities;3
7322;Hamdard University *;PAK;Universities;1
7328;Hotel Dieu de France University Hospital;LBN;Health;2
7328;Ivano-Frankivsk National Medical University;UKR;Universities;3
7328;Shiraz University of Technology;IRN;Universities;2
7328;Universidad Politecnica Salesiana;ECU;Universities;1
7328;Franklin & Marshall College;USA;Universities;3
7328;Indian Institute of Technology Patna;IND;Universities;1
7334;Universidade Federal do Oeste da Bahia;BRA;Universities;2
7334;Institute of Optics and Electronics, Chinese Academy of Sciences;CHN;Government;1
7334;University of Ninevah;IRQ;Universities;1
7337;China Academy of Space Technology;CHN;Government;1
7337;Tamil Nadu Agricultural University;IND;Universities;1
7337;Denison University;USA;Universities;3
7337;University of Hormozgan;IRN;Universities;2
7337;Bharathidasan University;IND;Universities;1
7342;Naval University of Engineering;CHN;Universities;2
7342;Daegu University;KOR;Universities;3
7342;Mount Allison University;CAN;Universities;3
7342;Izmir University of Economics;TUR;Universities;1
7342;JFE Steel Corp, Japan;JPN;Companies;3
7342;Universite Hassan 1er *;MAR;Universities;2
7342;University of San Diego;USA;Universities;2
7342;Universidad Nacional de San Agustin;PER;Universities;2
7342;JFE Holdings Inc *;MUL;Companies;3
7351;Ogaki Municipal Hospital;JPN;Health;4
7351;Sant Longowal Institute of Engineering and Technology;IND;Universities;1
7351;Southwest Minzu University;CHN;Universities;2
7351;Universidade Regional do Cariri;BRA;Universities;2
7351;Aerospace Corp;USA;Companies;3
7351;National University of Science and Technology, Bulawayo;ZWE;Universities;2
7351;Hawler Medical University;IRQ;Universities;2
7358;Linyi University;CHN;Universities;3
7358;Akron Children's Hospital;USA;Health;3
7358;Afyon Kocatepe University *;TUR;Universities;2
7358;Nanjing Xiaozhuang University;CHN;Universities;3
7358;Universidade Estadual do Maranhao;BRA;Universities;2
7363;Konan University;JPN;Universities;3
7363;Universidad Tecnologica Metropolitana;CHL;Universities;1
7363;JFE Steel Corp;MUL;Companies;3
7363;University of Tuzla;BIH;Universities;3
7363;National Institute of Technology Warangal;IND;Universities;2
7363;Omsk State Technical University;RUS;Universities;2
7369;Arctic Antarctic Research Institute;RUS;Government;2
7369;Instituto Politecnico de Viseu;PRT;Universities;2
7369;Universidade Federal do Sul e Sudeste do Para;BRA;Universities;4
7372;Ionian University;GRC;Universities;3
7372;Saitama University;JPN;Universities;2
7372;Universite de Parakou;BEN;Universities;3
7372;Islamic Azad University, Karaj;IRN;Universities;1
7372;Civil Aviation University of China;CHN;Universities;2
7377;Centro Cientifico Tecnologico San Luis;ARG;Government;2
7377;Sinop University;TUR;Universities;3
7377;National University Yuri Kondratyuk Poltava Polytechnic;UKR;Universities;3
7377;Babasaheb Bhimrao Ambedkar University;IND;Universities;1
7377;University of Uyo;NGA;Universities;3
7377;National United University;TWN;Universities;3
7377;National Centre for Radiation Research and Technology;EGY;Government;3
7377;Al-Hussein Bin Talal University;JOR;Universities;3
7377;Universite Gaston Berger de Saint-Louis;SEN;Universities;3
7377;Faculte des Sciences et Techniques Settat;MAR;Universities;3
7387;Vignan University;IND;Universities;2
7387;Huaihai Institute of Technology;CHN;Universities;3
7387;Institute of Coal Chemistry, Chinese Academy of Sciences;CHN;Government;1
7387;Islamic Azad University, Babol Branch;IRN;Universities;1
7387;Edith Wolfson Medical Center;ISR;Health;2
7392;National University of Mongolia;MNG;Universities;1
7392;Ho Chi Minh City University of Education;VNM;Universities;3
7392;Universidade Estadual de Goias;BRA;Universities;3
7395;Odessa National I.I. Mechnikov University;UKR;Universities;2
7395;Jinnah Sindh Medical University;PAK;Universities;3
7395;Centro Universitario Christus;BRA;Universities;2
7395;Ministere de l’Enseignement Superieur et de la Recherche Scientifique *;TUN;Government;1
7395;Mahatma Jyotiba Phule Rohilkhand University;IND;Universities;1
7395;Vladimir State University;RUS;Universities;2
7401;Davidson College;USA;Universities;2
7401;Shahid Rajaee Teacher Training University;IRN;Universities;2
7401;Instituto Politecnico de Castelo Branco;PRT;Universities;3
7401;Rhodes College;USA;Universities;4
7401;Universidad Libre;COL;Universities;1
7401;University of Taipei;TWN;Universities;3
7407;Toulouse School of Economics;FRA;Universities;3
7407;Kazan State Medical University;RUS;Universities;2
7407;Sharda University;IND;Universities;1
7407;Koltsov Institute of Developmental Biology Russian Academy of Sciences;RUS;Government;1
7407;Federal University of Technology, Minna;NGA;Universities;3
7407;Hanoi University of Science and Technology;VNM;Universities;1
7407;Visva-Bharati University;IND;Universities;1
7407;Universidad Catolica de Santa Maria;PER;Universities;2
7415;North China University of Technology;CHN;Universities;2
7415;Saint Mary's University;CAN;Universities;3
7415;Jackson Health System;USA;Health;3
7415;Indian Institute of Technology Mandi;IND;Universities;2
7415;Valparaiso University;USA;Universities;3
7415;National Nanotechnology Center;THA;Government;1
7421;Odessa National Polytechnic University;UKR;Universities;1
7421;Cankiri Karatekin University;TUR;Universities;2
7421;Allameh Tabatabai University;IRN;Universities;1
7424;Central Salt and Marine Chemicals Research Institute;IND;Government;1
7424;Kyungnam University;KOR;Universities;3
7424;Indian Institute of Pulses Research;IND;Government;1
7427;College of Charleston;USA;Universities;3
7427;Russian Academy of Agricultural Sciences;RUS;Government;2
7427;Industrial Technology Research Institute of Taiwan;TWN;Government;1
7430;Bates College;USA;Universities;3
7430;United States Naval Academy;USA;Universities;3
7430;California State University, San Marcos;USA;Universities;2
7430;Jilin University of Finance and Economics;CHN;Universities;3
7430;Instituto Politecnico da Guarda;PRT;Universities;2
7435;Frederick University;CYP;Universities;2
7435;Hitit University;TUR;Universities;4
7435;Complex Hospitalari Universitari Moises Broggi;ESP;Health;3
7435;Central University of Rajasthan;IND;Universities;1
7435;Universidade Cidade de Sao Paulo;BRA;Universities;2
7440;Hubei Normal University;CHN;Universities;3
7440;National Institute of Technology Karnataka;IND;Universities;1
7440;Smith College;USA;Universities;3
7443;Yasar University;TUR;Universities;2
7443;Complexo Hospitalario Universitario de Pontevedra;ESP;Health;3
7443;Ho Chi Minh City University of Technology;VNM;Universities;1
7443;Texas Instruments, United States;USA;Companies;1
7443;Centro Nacional Patagonico;ARG;Government;2
7443;Central Inland Fisheries Research Institute;IND;Government;2
7449;Egyptian Russian University;EGY;Universities;2
7449;University of Benin;NGA;Universities;2
7449;Fujitsu, Japan;JPN;Companies;1
7449;Galatasaray University;TUR;Universities;1
7449;Moscow Technical University of Communications and Informatics;RUS;Universities;1
7449;Universidad Catolica de Santiago de Guayaquil;ECU;Universities;3
7455;Ankara Ataturk Training and Research Hospital;TUR;Health;4
7455;Shanxi Normal University, Linfen;CHN;Universities;3
7455;Hospital Universitario de Guadalajara;ESP;Health;1
7455;Maltepe University;TUR;Universities;4
7455;Universite Vincennes-Saint-Denis - Paris 8 *;FRA;Universities;2
7455;China Academy of Building Research;CHN;Government;3
7461;Toshiba Corp *;MUL;Companies;1
7461;Cihan University;IRQ;Universities;1
7461;Colgate University;USA;Universities;3
7461;Korea University of Technology and Education;KOR;Universities;2
7461;State Grid Energy Research Institute;CHN;Companies;2
7461;University of Science and Technology Liaoning;CHN;Universities;3
7467;Northern Arctic Federal University;RUS;Universities;2
7468;Nipissing University;CAN;Universities;3
7468;Hanoi National University of Education;VNM;Universities;2
7468;Mater Dei Hospital;MLT;Health;3
7468;Hospital de Cabuenes;ESP;Health;2
7468;Institute of Organic Chemistry with Centre of Phytochemistry Bulgarian Academy of Sciences;BGR;Government;1
7473;Universite Internationale de Rabat;MAR;Universities;1
7473;Shimon Peres Negev Nuclear Research Center;ISR;Government;4
7473;Southern Connecticut State University;USA;Universities;3
7473;Chinese Academy of Inspection and Quarantine;CHN;Government;1
7473;Hakim Sabzevari University;IRN;Universities;3
7473;National Botanical Research Institute;IND;Government;2
7473;Islamic Azad University, Hamedan;IRN;Universities;2
7473;Ateneo de Manila University;PHL;Universities;2
7473;China National Nuclear Corporation *;CHN;Government;1
7482;Guangxi University for Nationalities;CHN;Universities;2
7482;Kirsehir Ahi Evran University *;TUR;Universities;3
7482;Da-Yeh University;TWN;Universities;3
7482;University of Calcutta;IND;Universities;1
7482;Islamic Azad University, Qazvin;IRN;Universities;2
7482;Bowdoin College;USA;Universities;3
7482;Mizoram University;IND;Universities;2
7489;Bharathiar University;IND;Universities;1
7489;Doctor Harisingh Gour University;IND;Universities;1
7489;Universidade do Vale do Taquari;BRA;Universities;2
7489;Gebze Technical University;TUR;Universities;1
7489;Systems Research Institute Polish Academy of Sciences;POL;Government;2
7494;National Institute of Technology Silchar;IND;Universities;2
7494;Dumlupinar University;TUR;Universities;2
7494;Universidade do Estado da Bahia;BRA;Universities;2
7494;Research Center of Neurology;RUS;Health;2
7494;Chandigarh University;IND;Universities;1
7499;Istanbul Bilim Universitesi;TUR;Universities;3
7499;Hamilton College;USA;Universities;3
7499;Universidad del Azuay;ECU;Universities;1
7499;Universidad de La Salle Colombia;COL;Universities;2
7503;Islamic Azad University, Damghan Branch;IRN;Universities;1
7503;Kitami Institute of Technology;JPN;Universities;4
7503;East China Institute of Technology;CHN;Universities;3
7503;Knowledge University;IRQ;Universities;1
7503;University of Wollongong, Dubai Campus;ARE;Universities;2
7503;University of Richmond;USA;Universities;3
7503;Universidad Tecnica Particular de Loja;ECU;Universities;1
7510;Hebei GEO University;CHN;Universities;3
7510;Petroleum University of Technology;IRN;Universities;2
7510;Institute of Mathematics and Mechanics;AZE;Government;2
7510;Chulabhorn Research Institute;THA;Government;1
7510;Feng Chia University;TWN;Universities;1
7515;Gakushuin University;JPN;Universities;3
7515;Central Food Technological Research Institute;IND;Government;1
7515;Skidmore College;USA;Universities;3
7515;Weifang University;CHN;Universities;3
7519;Electronics Research Institute;EGY;Government;1
7519;Texas Southern University;USA;Universities;2
7521;Okan University;TUR;Universities;2
7521;Universidad Popular Autonoma del Estado de Puebla;MEX;Universities;2
7521;STMicroelectronics, France;FRA;Companies;1
7521;Federal University of Technology Owerri;NGA;Universities;1
7521;Andong National University;KOR;Universities;3
7521;Maharishi Markandeshwar Institute of Medical Sciences and Research;IND;Health;2
7521;Yogi Vemana University;IND;Universities;1
7521;Setsunan University;JPN;Universities;3
7529;Thaksin University;THA;Universities;3
7529;Institute of Acoustics, Chinese Academy of Sciences;CHN;Government;1
7529;Myongji University;KOR;Universities;2
7529;Arab American University;PSE;Universities;2
7529;G V Kurdyumov Institute for Metal Physics National Academy of Sciences of Ukraine;UKR;Government;3
